floe_id,rotation,area,convex_area,major_axis_length,minor_axis_length,adr_area,adr_convex_area,adr_major_axis_length,adr_minor_axis_length,rotation_estimated,minimum_shape_difference
1,-45.0,270.0,299.0,25.736120717266935,14.738584148997244,0.011049723756906077,0.0,0.0090337849908394,0.025033750127114302,-45.0,5.0
1,-42.0,277.0,316.0,25.371047846820176,15.563330856973298,0.014545454545454545,0.055284552845528454,0.005252946665214506,0.029411556003430664,-42.0,10.0
1,-39.0,271.0,302.0,25.43066099191275,14.926031537196193,0.007352941176470588,0.009983361064891847,0.002906060351705556,0.012396954358695257,-39.0,6.0
1,-36.0,276.0,307.0,25.699654609027156,15.161828389124542,0.01092896174863388,0.026402640264026403,0.007615881565092103,0.003277091410841711,-36.0,3.0
1,-33.0,273.0,316.0,25.772985789571095,15.138792427837377,0.0,0.055284552845528454,0.010465151345212226,0.0017565992549560259,-34.0,7.0
1,-30.0,270.0,311.0,25.199704579720592,15.047424534343309,0.011049723756906077,0.03934426229508197,0.012029217617597992,0.004297028864351359,-29.0,8.0
1,-27.0,270.0,305.0,25.591564544624163,14.999570172690573,0.011049723756906077,0.019867549668874173,0.0034011498340486817,0.007482304295044062,-27.0,4.0
1,-24.0,275.0,315.0,25.652282737846743,15.188886114918043,0.0072992700729927005,0.05211726384364821,0.005770913171592519,0.005060088224282836,-24.0,7.0
1,-21.0,272.0,304.0,25.546246263036306,15.121638662775359,0.003669724770642202,0.01658374792703151,0.0016287541014036748,0.0006228572855423883,-21.0,5.0
1,-18.0,270.0,305.0,25.731397366104172,14.909107021096936,0.011049723756906077,0.019867549668874173,0.008850241780314436,0.013531442559572856,-18.0,2.0
1,-15.0,274.0,309.0,25.51630542835973,15.241038282047038,0.003656307129798903,0.03289473684210526,0.00045604227541974743,0.008487740983552493,-15.0,3.0
1,-12.0,273.0,308.0,25.470164050051537,15.10429121472985,0.0,0.029654036243822075,0.0013539040065083802,0.0005249948754301578,-12.0,2.0
1,-9.0,275.0,308.0,25.545084478021806,15.231218414251384,0.0072992700729927005,0.029654036243822075,0.0015832753773753444,0.007843239694201497,-10.0,3.0
1,-6.0,272.0,309.0,25.45367870162772,15.199208857597293,0.003669724770642202,0.03289473684210526,0.002001354645175085,0.005739477158642835,-6.0,0.0
1,-3.0,273.0,303.0,25.776241427280148,14.87344161122798,0.0,0.013289036544850499,0.01059145964002477,0.015926367774017288,-3.0,0.0
1,0.0,273.0,299.0,25.504671567138146,15.112222972280621,0.0,0.0,0.0,0.0,-2.0,0.0
1,3.0,273.0,302.0,25.286442118405848,15.412926911425997,0.0,0.009983361064891847,0.008593213768982987,0.019702045054060924,3.0,0.0
1,6.0,274.0,306.0,25.515596674740834,15.138263357188624,0.003656307129798903,0.023140495867768594,0.0004282653925257212,0.0017216506620347817,6.0,0.0
1,9.0,274.0,311.0,25.70912024265095,15.215809658334843,0.003656307129798903,0.03934426229508197,0.00798412569302183,0.00683108510966537,9.0,3.0
1,12.0,274.0,308.0,25.518839819534627,15.148722389126833,0.003656307129798903,0.029654036243822075,0.0005553617150771421,0.002412311737805816,12.0,4.0
1,15.0,274.0,305.0,25.58562113765566,15.162265413020373,0.003656307129798903,0.019867549668874173,0.0031688826284574797,0.0033059148747860297,15.0,3.0
1,18.0,272.0,304.0,25.339863233533848,15.189500191938052,0.003669724770642202,0.01658374792703151,0.006482833769662909,0.005100516511132419,18.0,7.0
1,21.0,272.0,307.0,25.461461225133,15.122542268699142,0.003669724770642202,0.026402640264026403,0.001695649233629862,0.0006826113142452439,21.0,4.0
1,24.0,274.0,303.0,25.561137941209324,15.123159645508915,0.003656307129798903,0.013289036544850499,0.0022115139117474545,0.0007234354111899893,24.0,4.0
1,27.0,274.0,313.0,25.767471802979255,15.002374120980129,0.003656307129798903,0.0457516339869281,0.01025118977156999,0.007295389073963433,27.0,4.0
1,30.0,272.0,310.0,25.316288287866797,15.223675239903388,0.003669724770642202,0.0361247947454844,0.00741360571735824,0.007347879851337527,29.0,5.0
